Gene	Normal1	Normal2	Normal3	Normal4	Normal5	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5
FAM24A	0.189	0.0215	0.0545	0.5775	0.529	0.413	0.402	0.08	0.777	-0.4395
LRRTM3	-0.801	-1.04316666666667	-0.913833333333333	-0.960666666666667	-0.924	-0.842833333333333	-0.882666666666667	-1.29366666666667	-1.06433333333333	-1.64516666666667
GPHB5	0.024	-0.043	0.052	0.246	-0.3675	0.45475	-0.033	-0.20425	0.068	0.876
OR4C13	0.483	-0.129	-0.329	0.3005	0.456	0.1045	0.034	-0.243	0.095	0.9385
EIF3EIP	0.474571428571429	0.1675	0.305714285714286	0.7435	0.103428571428571	0.00771428571428568	-0.610714285714286	-0.629571428571429	-0.0697857142857143	0.611571428571429
HABP4	0.7805	1.468	0.6135	0.2545	0.502	-0.064	-1.253	-0.8235	-0.3525	-1.129
TMEM125	2.79175	-4.132	3.18525	3.14925	2.68425	2.37075	3.58525	3.252	3.244	4.239
CNTN2	0.306375	0.44675	0.19925	0.34575	0.31375	-0.1555	-0.089125	0.0755	-0.055125	-0.158625
ASNSD1	0.09425	-0.06125	0.07475	0.35475	0.27575	-0.5365	-0.71825	-0.21375	-0.38325	0.0195
FUT4	0.312875	1.182875	0.256	0.09225	0.22	-0.456375	-0.577625	-0.038625	-0.697875	-0.703875
ACF	-3.90975	-3.6465	-3.8165	-3.55375	-3.96975	-3.429	-3.414	-3.431	-3.79275	-3.766
LOC158381	0.5675	0.1375	0.6455	0.277	0.8485	0.584	0.801	0.4595	0.372	0.177
CDH8	-0.08075	-0.37525	1.71	2.1115	0.61425	-0.44	-0.3305	-1.021	-0.639666666666667	0.340666666666667
AGPS	-0.301833333333333	0.014	-0.577166666666667	-1.27433333333333	-1.467	-0.703833333333333	-1.5655	2.2115	-0.386	0.606166666666667
C4orf18	3.580375	3.085625	3.409625	3.987125	3.235625	3.932625	1.91975	2.09725	1.174125	5.316875
PECI	0.161666666666667	0.271833333333333	0.15125	1.02375	-0.0715	0.0484166666666667	1.41991666666667	1.15366666666667	-0.198666666666667	1.41075
UNG	-0.459	-0.82225	-0.668	-0.361375	-0.590875	-0.30225	-0.48725	-0.289375	0.679875	-0.669625
GSTP1	0.177375	0.106875	0.2275	0.159125	0.30925	-3.21475	-2.7465	-2.151	-2.808625	-1.645125
DCUN1D5	-1.52116666666667	-1.78716666666667	-1.25883333333333	-1.68566666666667	-1.7725	-2.09166666666667	-1.23	-0.596	-1.32233333333333	-1.57316666666667
DKFZP564J0863	-1.362	-0.73175	-1.275	-1.593	-1.35575	-1.0125	-0.694	-0.1045	-1.4515	-1.1965
SLC9A3R1	0.52975	-1.414125	0.223375	-0.1285	0.521625	2.355375	1.72725	2.059	1.45475	0.650125
BCDO2	0.586	-0.04575	0.8035	0.5715	0.237875	-0.86775	-1.2405	-0.706375	-1.8435	0.026625
CHMP7	0.028375	0.35175	0.21	-0.216125	-0.08	-1.10025	-0.851	0.94775	-0.49	0.36925
REM2	0.1025	-0.125	0.247	0.043	-0.4655	0.487	0.3125	0.549	1.635	0.996
DNHD1	-0.30575	-0.207	-0.574125	-0.411125	-0.163375	-0.368625	-0.00150000000000002	0.19825	-0.31025	-0.865875
FKBP4	-0.998	-1.419875	-0.96975	-0.832375	-1.0505	1.190375	-0.18475	0.254	-0.03275	-0.174375
ZNF350	1.33	0.9975	0.5865	1.7265	2.07375	3.1395	1.00075	2.804	2.74425	1.9175
MGC11102	-0.63575	-0.34525	-0.600125	-0.859625	-0.794125	0.12925	0.252125	0.396625	0.408875	-0.529625
BST1	2.57425	3.172	2.604	1.1955	1.92525	0.80925	0.53725	1.077	0.56575	1.13675
KISS1R	-0.8615	0.556	-0.3605	-1.3135	-0.7105	1.084	0.401	0.475	0.7325	1.291
NCR2	-0.2695	-0.1735	0.0005	0.2915	0.0355	0.2695	-0.0935	0.4085	0.2085	0.7065
DEFB125	-0.484	0.2415	-0.5895	1.493	-0.224	-0.0715	0.2145	-0.0845	-0.6595	0.0705
UBE2W	0.715375	0.54425	0.73125	0.54675	0.443625	1.12575	1.552875	1.204	1.063375	1.1465
KRT15	4.193	-3.7825	4.32175	4.526375	3.945625	3.3605	4.7355	0.71925	0.10375	-2.262125
C10orf99	-0.1895	0.05	0.191	-0.146	-0.1155	0.7395	0.633	0.4585	0.5295	0.2665
SCN11A	0.99575	0.94475	1.18925	0.171875	0.377125	0.39425	0.058875	-0.300125	0.830875	0.112
GFI1	-1.48825	-2.75625	-2.74175	-1.95425	-1.14225	-2.68825	-2.00425	-2.44975	-1.28525	-3.29475
RDHE2	1.18966666666667	-0.4645	2.19666666666667	1.554	0.874	2.764	2.95616666666667	2.776	4.3755	3.41866666666667
FHL1	3.3935	4.26866666666667	2.34133333333333	1.3775	2.413	-1.78866666666667	-1.53266666666667	-1.74383333333333	-2.51783333333333	-1.25233333333333
OSGEP	0.003	-0.341333333333333	-0.274333333333333	-0.170666666666667	0.0345	0.481166666666667	0.1845	-0.4075	0.017	-0.399333333333333
GATA1	-3.60816666666667	-3.53933333333333	-3.88283333333333	-3.7555	-3.98216666666667	-2.76533333333333	-3.2365	-3.235	-3.38483333333333	-3.36266666666667
SMC6	-1.489	-1.2865	-1.482	-1.547	-1.61375	-1.5115	-1.73525	-1.17	-1.14	-1.331
TTTY14	-1.121	-0.93125	-1.109	-0.69825	-0.91775	-1.4935	-0.906	-0.9085	-1.35125	-1.09725
LPIN3	-0.09775	0.638	0.0415	0.64925	-0.22075	-0.2245	0.0565	0.14625	0.051	-0.0995
RPL4	0.0696	-0.157	-0.0606	0.2239	-0.00860000000000003	0.1611	-0.6604	-0.7405	-1.0454	-0.17
RBPMS	0.8137	1.3508	0.8316	0.898	0.8478	-0.1395	-1.9639	0.4851	-0.5963	-0.902
PRPF3	-0.507666666666667	-0.810833333333333	-1.004	-0.4215	-0.427166666666667	-0.091	-0.553833333333333	-0.228333333333333	-0.565	0.171
EMR1	-2.9445	-2.362	-2.4465	-2.348	-2.4415	-2.535	-2.3595	-1.8245	-2.264	-2.2935
SPATA19	0.3855	-0.034	0.04875	0.0735	-0.1825	-0.43625	0.1775	0.09025	-0.443	-0.19775
XCR1	-0.092	0.015	-0.066	-0.0695	-0.2615	0.777	0.8855	0.247	0.372	0.3185
IRX3	1.4935	-0.2444	1.8033	1.7717	1.7326	2.6803	2.3089	2.1029	1.4346	1.7776
RBM6	-0.038	-0.0955	-0.03025	0.26725	0.407	-0.34925	-0.454	-0.77875	-0.357	-0.48525
KLF4	2.0461	2.489	2.6918	-0.4722	0.6803	-0.557	-0.9479	-0.8604	-1.7898	-1.8628
UNC5CL	-0.99675	-1.897	-1.011	-0.385	0.2465	-0.726	0.81175	0.42125	-0.227	2.51075
SEBOX	-0.0555	0.416	-0.264	-0.00299999999999999	0.1615	0.1755	-0.7805	0.1435	-0.2575	-0.0205
BTK	-1.51475	0.485	-0.8395	-1.6565	-0.8245	-1.11325	-0.95325	-0.30125	-0.374	-1.22275
KRCC1	1.52425	1.242	1.145	1.729	1.5675	0.82375	1.12075	1.7095	1.23375	1.32025
C6orf27	-0.0235	0.181	0.6245	0.2275	0.072	0.3045	1.086	0.24	0.506	0.542
SYTL5	-0.655	-0.7775	-0.405	-0.111	-0.067	-0.496	-0.8805	-2.0285	-0.736	-0.563
PRND	3.0145	0.65625	1.709125	1.250125	1.6275	2.248875	0.384375	3.46625	1.662875	1.93625
LOC653319	-1.288	-1.5165	-1.6795	-1.3835	-0.98	-1.543	-1.1865	-1.4005	-1.4705	-1.603
PIGL	-1.4005	-1.702125	-1.98675	-1.9895	-0.985625	-0.82	0.2165	0.270875	-0.951	-1.641625
HUS1	-0.689166666666667	-0.303	-0.765333333333333	-0.948666666666667	-0.883666666666667	-0.805666666666667	0.0178333333333333	-0.0985	-0.631833333333333	0.2235
SFRS6	-0.712416666666667	-0.577833333333333	0.691916666666667	-0.126583333333333	0.0240833333333333	1.08691666666667	-0.240666666666667	-0.3745	0.194583333333333	-0.163333333333333
C17orf77	-0.171	0.1395	0.243	0.1295	0.0305	0.276	0.7155	-0.3375	0.4775	0.4365
UIMC1	0.15	-0.314	-0.190666666666667	0.151833333333333	-0.0911666666666667	-0.2975	-0.343	-0.248166666666667	-1.29116666666667	-0.909333333333333
FXYD2	-1.6857	-0.6759	-1.9007	-1.9808	-2.0007	-1.8377	-1.7752	-1.787	-1.9567	-1.832
LOC283152	0.4455	0.31	0.02625	0.08175	0.1575	-1.11575	1.881	0.049	1.74025	3.02525
ZNF667	0.864	0.34	0.4415	1.8825	1.0385	-1.68575	-2.0255	-0.0005	-2.8195	-2.04425
ZCCHC12	0.775	-0.11725	-0.016	0.19775	-0.13325	-0.78725	-0.747333333333333	-1.12975	-0.54575	-1.5705
TFEC	1.5823	3.7746	1.9479	0.9019	2.4508	2.1386	3.0648	3.9452	3.9494	2.4169
ATP7B	-0.276	-0.653	-0.580666666666667	-0.182166666666667	-0.136166666666667	-0.275666666666667	-0.6635	0.883666666666667	2.0285	-0.412166666666667
POLD2	-1.5095	-1.11583333333333	-1.37883333333333	-1.7745	-1.40866666666667	-0.614	-0.478	-0.820166666666667	-0.231666666666667	-0.306333333333333
RG9MTD1	-0.20725	-1.06175	0.1615	-0.11725	-0.26575	0.37075	0.301	0.11275	1.184	0.64
ACOT2	1.465	1.96016666666667	0.0803333333333334	-0.489166666666667	-0.2635	1.70183333333333	1.228	1.30433333333333	-0.0756666666666667	0.0475
HIST1H4I	-1.826	-1.425	-1.916375	-1.34275	-1.885125	0.79375	-0.823	-1.4865	-0.2085	0.02425
PPARGC1A	-0.1095	-0.7437	-0.5573	-0.4953	-0.6542	-1.9267	-2.8947	-0.6042	-2.5027	-3.0949
ETFA	-0.7634	0.19	-0.8793	-1.0449	-0.8045	-0.0362	-0.7578	-0.9169	-0.8038	-0.554
POLRMT	-0.89825	-0.63225	-0.867	-0.69575	-0.717	-0.60575	-0.10875	-0.03	0.01675	0.06425
ZNF146	-0.042375	-0.738125	-0.111625	0.454875	0.17625	-0.21775	-0.20125	0.372625	0.14075	-0.415625
MIA2	-0.7645	-1.322	-1.3745	-1.2225	2.83	-1.966	-1.2035	-1.1055	-1.5055	-1.4845
KLHL6	-0.789166666666667	-0.203	-1.19733333333333	-2.07833333333333	-0.621666666666667	-1.18666666666667	-0.983	-0.278	0.0966666666666667	-1.59433333333333
HOXB5	-0.32825	0.54	-0.698875	-1.47125	-0.642125	-1.221	-0.957875	-0.70075	-0.849875	-1.147625
NENF	0.400666666666667	0.516166666666667	0.421333333333333	0.256333333333333	0.3225	0.171166666666667	0.505833333333333	1.05383333333333	0.664666666666667	0.767333333333333
CUGBP1	-0.794	-1.06375	-0.61	-0.0192499999999999	-1.09325	0.29525	0.11825	1.2445	-1.0785	0.6725
PRSS22	0.490333333333333	-1.31733333333333	0.718666666666667	0.539	0.737666666666667	1.02833333333333	1.244	1.5365	1.28766666666667	1.60333333333333
CASC4	1.2484	1.0172	1.6159	1.008	1.0464	0.82	1.3298	0.7172	0.7179	0.9865
CUL4B	-0.1311	-0.1002	-0.0285	0.3225	0.067	0.0683999999999999	0.2565	0.55	0.3125	0.0911
CENPJ	-1.2113	-1.5603	-1.2263	-1.1727	-1.2606	-1.3959	-1.7462	-1.8927	-1.2996	-2.3442
PITX1	-1.55816666666667	-1.95466666666667	-1.84316666666667	-2.1395	-1.98316666666667	-0.919666666666667	1.09866666666667	0.541666666666667	1.5825	-1.86283333333333
FLJ31033	0.717	0.9255	0.927833333333333	0.41	1.44716666666667	0.861833333333333	0.4735	0.932333333333333	0.6055	0.540833333333333
CELSR3	-2.69783333333333	-2.62566666666667	-2.93583333333333	-2.33816666666667	-2.77333333333333	-0.846	-1.63483333333333	-1.33966666666667	-0.235666666666667	0.154166666666667
ZNF568	1.12525	0.64525	1.00925	1.14475	1.27075	1.01625	0.46825	1.34275	0.04625	0.626
ITSN1	0.954166666666667	1.995	0.063	-0.142833333333333	0.333833333333333	-0.41725	-0.450083333333333	-0.406416666666667	0.1545	-0.1035
EHBP1L1	-0.961333333333333	-0.299666666666667	-0.5585	-0.989333333333333	-0.784666666666667	-1.31816666666667	-0.864666666666667	-0.592	-0.636833333333333	-0.616
C19orf2	-0.4025	-0.681	-0.39125	-0.44125	-0.20925	-0.2995	-0.3195	-0.60275	-0.266	-0.25025
DCTN1	-0.13325	0.458	0.03125	-0.58325	-0.2085	0.29575	-0.28175	-0.30825	0.95125	0.60675
LIN28B	-3.32816666666667	-3.5635	-3.6645	-3.29066666666667	-3.8025	-2.56583333333333	-3.5835	-4.38383333333333	-3.90666666666667	-3.475
TNKS2	-0.29975	0.275	-0.82425	-0.27925	-0.63075	-0.0395	0.8325	0.667	0.4835	-0.059
C1QBP	-1.000625	-1.512	-0.713125	-0.741	-1.187	-0.3235	-0.198	-0.100625	-0.941375	-0.318
CADPS2	1.3895	0.941	1.851	1.529	1.31675	-0.559	-0.74975	1.3355	2.16275	0.1555
SRMS	0.09775	-0.32675	0.18825	-0.15775	-0.295	0.67175	0.2095	0.03175	0.43075	0.425
GJA9	0.215	0.1935	0.173166666666667	0.336333333333333	0.4015	0.352333333333333	-0.00466666666666666	0.329666666666667	0.163	0.642333333333333
MGC24975	-1.4985	-2.079	-1.49016666666667	-1.25316666666667	-1.1795	-2.12366666666667	-0.0345	-0.741833333333333	-0.1405	-0.219166666666667
TRIM45	-1.1085	-1.922	-1.26466666666667	-0.869	0.3575	-0.292333333333333	-0.0375	-0.054	-1.54283333333333	-0.719333333333333
TSP50	0.78825	0.05325	0.61175	0.8925	0.88125	0.166	1.48125	-0.08275	-0.31425	1.18475
TCP1	-1.0135	-1.14575	-0.858	-0.825	-0.8995	-0.51275	-1.17125	-0.78425	-1.2715	-1.00425
TMED7	0.0607	0.0232	0.29	-0.1751	-0.1412	0.1205	0.6965	0.503	-0.0022	0.4092
CMA1	2.634	2.878	2.043	0.2935	1.611	0.2825	0.2675	1.5055	1.0675	0.269
CENPL	-1.75383333333333	-1.47666666666667	-2.01316666666667	-1.61716666666667	-1.89366666666667	-0.668666666666667	-1.1125	-0.464	-0.713833333333333	-0.914
PTCRA	-0.7065	1.4485	-0.598	-0.6335	-0.451	-0.109	0.1355	0.1915	1.875	-0.1125
FST	-2.862	-3.282	-2.12375	-2.668	-2.40525	-3.7455	-3.8885	-3.91575	-4.37675	-3.7195
VWCE	-1.8395	-1.6945	-2.93675	-3.9715	-2.1455	-3.54875	-3.84775	-3.4845	-3.0345	-4.0965
PAWR	-0.47725	-2.61575	-0.1825	0.54675	-0.16825	0.537	-0.77825	0.00425	-0.64775	-0.579
ABCC12	0.0986666666666667	0.1675	-0.013	0.7138	0.174	0.418166666666667	-0.0733333333333333	1.6655	1.74083333333333	3.4645
LDLR	-0.3638	-2.1711	1.1532	-1.7803	-1.6474	-1.0205	-0.8726	-2.1525	-1.4515	-1.6481
ASTN2	-0.0096	0.2346	0.332	0.8107	0.3976	0.6247	-1.0974	1.2393	2.4319	-0.2266
LOC441212	-0.43925	-0.656375	-1.0355	-0.548	-0.643875	-0.725375	-0.75325	-0.466125	-1.17475	-0.69525
GPATCH8	-0.091	-0.164	-0.11125	-0.16025	-0.027	0.03075	0.05275	0.01925	-0.10475	0.25425
TANC2	-0.88125	-1.10208333333333	-0.85975	-1.07083333333333	-0.9525	-0.583416666666667	-0.85525	-0.236666666666667	-0.477083333333333	-1.68991666666667
KIF4A	-4.1275	-2.86775	-4.191	-3.691	-4.233	-1.27675	-2.00975	-1.38075	-0.921	-2.444
C18orf18	-0.029	-0.11275	-0.52275	1.186	0.16575	-0.891	-0.04525	-1.1125	-1.61825	-1.47425
PGM1	0.302	0.977	-0.134	-0.221	-0.02025	-1.24725	-0.801	-1.2525	-0.76375	-1.21775
KIAA0258	0.21475	-0.5315	0.82225	0.692	-0.03375	-0.6685	1.879	0.965	-0.4115	0.99975
CPD	0.575	0.534	0.449375	0.63325	0.50875	0.0965	0.9525	0.929	1.635125	0.16775
SNCAIP	1.082	0.58825	0.71025	0.6865	0.53775	-1.89425	-1.975	-0.644	-0.85425	-2.2175
DCT	-4.31	-3.9685	-4.55683333333333	-4.23333333333333	-4.52183333333333	-3.7475	-4.01883333333333	-4.03333333333333	-3.89016666666667	-4.074
HLA-DOA	2.01331818181818	2.14954545454545	2.0045	2.16959090909091	2.29663636363636	2.03295454545455	2.61040909090909	2.97168181818182	3.23327272727273	2.78463636363636
OR11L1	0.1185	0.297	0.059	-0.0185	-0.164	0.5135	0.43	0.332	0.556	0.475
UPK1B	-0.553333333333333	-0.278666666666667	-0.408166666666667	-0.000666666666666663	-0.366	0.0141666666666667	-0.378166666666667	-0.818	-0.6025	-0.5335
DNAJB4	1.752375	1.4785	1.595	1.782375	1.53125	-1.03125	-0.3465	-0.231	-1.8695	0.2315
UGT1A8	0.19375	-0.14625	-0.27225	0.057	-0.04	-0.023	-0.29675	-0.32875	-0.2725	-0.829
HIST1H4L	-2.0545	-1.9835	-1.7885	-1.5775	-2.179	-0.891	-2.035	-1.041	-0.2405	-1.725
PECR	-0.199166666666667	0.822666666666667	-1.37683333333333	-1.274	-0.6775	-1.06983333333333	-1.327	-1.71683333333333	-1.34216666666667	-1.34033333333333
HSPA2	1.22625	0.63725	1.55075	1.81825	1.3045	0.001	-0.30075	2.3495	-1.22	2.023
WFIKKN1	-3.1575	-3.4575	-3.147	-2.389	-1.9315	-1.309	-1.6785	-0.9995	-0.811	-1.6305
SERP1	0.96325	0.143375	1.168125	0.9865	1.101625	0.488125	1.765375	0.1935	1.710875	1.621875
SYDE2	1.25075	0.11475	1.496	1.5625	1.07325	1.182	2.10325	0.70025	0.82325	0.6155
TACR2	0.434	0.7865	0.493	0.127	0.2135	1.032	1.321	0.4405	0.332	0.9745
NUP85	-0.94725	-0.62575	-1.11775	-1.0715	-0.7525	-0.11825	-0.45825	-0.1185	-0.18275	-0.98425
CD177	-0.7475	-0.6135	-0.398333333333333	-0.785333333333333	-0.638	-0.662333333333333	1.48816666666667	-0.623166666666667	-0.469166666666667	-1.1145
LGR5	-1.47666666666667	-1.57266666666667	-0.438333333333333	-1.46766666666667	-1.33116666666667	-1.69233333333333	-1.9065	-2.4635	-2.2248	-2.56716666666667
PIGG	-0.284583333333333	-0.466333333333333	-0.619166666666667	-0.385166666666667	-0.250833333333333	0.00858333333333333	0.265583333333333	0.2525	0.250916666666667	0.41325
PTHR1	0.6425	1.77366666666667	-0.436	-1.244	0.0576666666666667	-2.1625	-1.256	-1.48566666666667	-2.69183333333333	-1.44883333333333
RAB5A	0.6183	0.4466	0.6861	0.5373	0.6449	-0.0579	0.6122	-0.0736	0.2417	0.4027
FLJ13224	-0.1165	-0.698	-0.1225	-0.062	-0.337	-0.198	-0.2745	-0.567	0.307	0.004
USP9Y	-1.01466666666667	-0.9595	-1.23816666666667	-0.987	-1.15066666666667	-1.35916666666667	-1.65533333333333	-1.51833333333333	-2.16883333333333	-1.9372
C7orf53	-0.652	-0.3725	-0.9955	-0.3495	-0.4325	-1.0545	-0.3845	-0.6425	-1.6275	-0.408
LRP1B	1.78075	3.36575	1.872	0.7345	1.021	-1.34075	-1.00425	-1.22025	-0.6885	-1.72275
XAF1	1.9637	1.8478	1.4828	1.0856	3.4712	1.9277	3.6002	2.1084	1.6661	0.8673
ABCG8	-0.4925	-0.479	-0.538	-0.561	-0.175	0.691	0.2895	-0.071	-1.346	-0.4325
ANKDD1A	0.6245	0.539833333333333	-0.00083333333333339	-0.109333333333333	0.552	-0.8735	-0.757166666666667	-0.709166666666667	-0.804333333333333	-1.00316666666667
DAND5	-1.0645	0.371	-1.4545	-1.731	-1.415	-1.3895	-1.366	-1.093	-2.4635	-1.258
SPAG6	2.32916666666667	0.0685	1.561	2.38083333333333	1.59233333333333	0.328833333333333	-0.0571666666666667	0.498666666666667	0.212166666666667	0.288333333333333
LINCR	2.42975	-2.31225	1.10675	2.83875	2.44	0.7635	1.0155	1.43975	0.13975	-0.1985
ZDHHC22	-1.748125	-1.294875	-1.710375	-1.194875	-1.74225	-1.4425	-1.47325	-1.457375	-1.653875	-1.400375
CCDC60	1.1285	-0.765	0.5095	0.5765	0.172	0.4655	0.35	-0.674	-0.413	0.324
THOC7	-0.9405	-1.31333333333333	-1.10683333333333	-0.959166666666667	-1.10633333333333	-1.48583333333333	-0.6105	-1.34366666666667	-1.18483333333333	-0.642
TCTA	0.9149	1.1965	0.8961	0.4104	0.7945	0.2278	1.7887	1.4409	1.6642	0.9971
OR8K3	0.228	-0.01925	0.176	0.29775	0.0255	0.44525	-0.3265	-0.04	0.227	0.03425
NY-REN-7	-0.55475	-0.31925	-0.46575	-0.60425	0.01675	-1.00125	-0.87375	-1.7075	0.17025	-0.9415
B2M	1.36083333333333	1.68516666666667	1.26483333333333	0.545333333333333	1.63966666666667	1.534	2.07416666666667	1.806	1.97166666666667	1.62033333333333
C6orf141	-1.0615	-1.80275	-2.343875	-2.154	-0.96975	1.08875	0.69	1.04275	-2.298	-0.89775
LPPR4	4.05125	3.4115	2.6815	2.44575	2.87925	1.65925	1.6915	1.939	1.45075	0.59175
SQLE	-2.889	-3.59975	-3.11775	-2.782875	-3.009875	-1.17525	-0.24825	-1.596625	-0.095375	-2.15275
SEPHS1	-0.7425	-0.68675	-0.7465	-0.7885	-0.6015	-0.05775	-0.185	-0.16675	-0.41875	-1.0845
BTBD14B	-0.572214285714286	-0.145285714285714	-0.276142857142857	-0.5865	-0.411	0.480857142857143	0.114857142857143	0.457357142857143	0.818	0.371
PLRG1	0.09725	-0.282	0.251	0.2745	0.1795	0.13875	-0.74475	-0.26375	-0.91925	-0.4715
SPG7	-0.471875	-0.3898125	-0.6629375	-0.6855625	-0.27275	-0.3105	-0.4351875	-0.6735625	-0.2370625	-0.7014375
ZNF614	0.00416666666666667	-0.488833333333333	0.121166666666667	0.0411666666666667	-0.0383333333333333	0.847	-0.854166666666667	0.2825	-0.285833333333333	-0.2395
PARD6G	1.14616666666667	0.119666666666667	0.969333333333333	1.33133333333333	1.17366666666667	1.61733333333333	0.3035	0.951333333333333	0.819	0.165833333333333
INPP5B	-0.2362	-0.1048	-0.3067	-0.3189	-0.5873	-0.8659	-0.4457	-1.1253	-0.7425	-0.4834
GRPEL2	-0.47475	-0.799375	-0.811125	-0.56675	-0.751625	0.07325	0.27825	-0.130875	-0.685125	-0.406875
PPID	-0.6853	-0.3086	-1.1662	-0.4468	-0.5431	-0.3006	-0.6498	-0.6188	-1.1058	-0.6114
TRIM56	0.18225	0.40675	-0.05225	0.5255	0.74475	-0.0965	-0.198	0.1025	-0.34425	0.29525
UBE2J1	0.328375	-0.033875	0.64925	-0.354	-0.022875	-0.477625	-0.16325	-0.11575	-0.96575	-0.520125
IL20RA	5.41125	1.02875	5.77375	5.44775	5.74475	1.05275	5.7655	4.8625	5.14975	4.87175
LOC387856	0.24125	-0.03875	0.8965	0.63575	0.08475	0.17225	-0.24375	-0.10175	-0.37475	-0.23825
C1orf107	0.2735	-0.356583333333333	0.289	0.749333333333333	0.403083333333333	1.0585	0.538083333333333	1.59941666666667	0.374916666666667	1.76175
UTS2R	-0.26725	0.6555	0.20475	-0.57075	-0.22025	1.1785	0.3355	0.59725	0.88275	1.17875
C19orf22	-0.5205	0.15725	0.07675	-0.2	-0.35525	-0.244	-0.047	0.2055	-0.11375	-0.18875
SAFB2	-0.049875	-0.37675	0.1835	0.160875	-0.027	-0.201	-0.12425	-0.447125	-0.428625	-0.2455
KIAA0652	-0.1525	0.436125	0.034125	-0.4555	-0.02275	0.874875	0.256625	0.3615	0.944875	0.563375
KLRG1	0.107333333333333	0.952666666666667	-0.411166666666667	-0.490666666666667	-0.454	-0.575333333333333	-0.116833333333333	0.4255	0.455333333333333	0.0901666666666667
MS4A8B	0.207166666666667	0.104	1.49583333333333	-0.136166666666667	0.413833333333333	-0.0236666666666666	1.648	2.989	4.58483333333333	0.1575
FRAG1	0.29	-0.42975	0.32625	0.60525	0.56725	0.3915	0.91275	1.145	1.2295	0.333
KIAA1546	0.69125	-0.03825	0.4345	1.0895	0.7205	0.67175	0.12875	1.12425	-0.3235	0.19825
E2F4	-0.7043	-0.185	-0.6507	-0.9742	-0.6248	-0.8458	-1.557	-1.2268	-0.7785	-1.4085
CLEC4M	0.149166666666667	1.02783333333333	0.191166666666667	-0.377333333333333	0.166666666666667	0.507833333333333	0.4095	-0.1745	0.373833333333333	0.144166666666667
BTBD14A	-0.92025	-1.04525	-0.98375	-2.18975	-2.23	-1.2115	-1.1625	-0.06775	-1.88825	-0.75875
KIAA0999	1.1052	0.8312	1.4664	1.5422	1.5895	0.273	-0.2776	0.5147	-0.0109	1.588
GYPA	-3.1825	-3.33216666666667	-3.7345	-3.275	-3.2665	-3.079	-3.2975	-4.40066666666667	-3.68383333333333	-4.3765
TAC1	2.7704	0.2018	3.3884	1.337	2.2175	0.3716	-0.286	2.9316	-0.621111111111111	-0.5658
TRAIP	-2.18066666666667	-2.501	-2.438	-2.16183333333333	-2.11116666666667	-0.818333333333333	-0.8275	-1.43816666666667	-0.4125	-1.2755
KIAA0232	0.6363	0.4967	1.1446	0.8091	0.7374	0.6504	0.7518	0.611	0.9177	0.5741
ERCC8	-1.011375	-1.38525	-1.269625	-1.058875	-1.0615	-0.46125	-1.10775	-0.808	-1.118	-1.5435
GPX4	1.220125	1.86975	0.0855	0.298875	0.631375	0.101875	0.8125	0.25425	0.752875	0.91775
KIAA0368	0.313625	0.144125	0.0755	0.5625	0.388125	-0.1795	-0.467	0.013875	0.11125	0.49175
GPR157	-1.06966666666667	-0.5985	-0.867	-0.9285	-0.526333333333333	-0.802	-0.226666666666667	-1.1195	-0.553666666666667	0.115833333333333
CTAGE4	0.628	-0.5805	-0.026	0.622	1.3685	1.931	1.7335	2.095	0.267	2.3695
C9orf30	-1.36383333333333	-0.9955	-1.342	-1.32883333333333	-1.46983333333333	-0.846833333333333	-2.13583333333333	-0.646166666666667	-1.04233333333333	-1.14266666666667
OR52A1	-0.214	0.007	-0.0105	0.002	-0.236	0.485	0.633	1.807	0.0805	0.5715
HSP90B3P	0.0775	-0.1475	0.0305	0.023	-0.0785	-0.121	-0.1595	-0.4615	-0.3005	-0.9665
ALG9	-0.1317	-0.0079	-0.4765	-0.3274	-0.3472	-0.9319	-0.4936	0.3422	-0.8061	-0.4106
BTBD10	0.573	0.391	0.45325	0.5255	0.29025	0.489	0.475	1.12225	0.629	-0.00825
SDK2	0.381	-0.3725	0.21375	0.15925	0.094	0.3785	0.0745	-0.46125	0.12575	0.19175
BAIAP3	0.2915	-1.19875	0.15875	0.2	-0.41475	0.65	1.80125	2.12825	0.09625	3.02275
RABGGTB	-0.863625	-0.840625	-1.40025	-0.89425	-1.011375	-0.48225	-0.236125	-1.280875	-1.071	-0.624125
ANKRD40	0.079	0.665333333333333	-0.0356666666666667	-0.255666666666667	-0.217	0.920166666666666	0.357166666666667	-0.4675	0.551833333333333	0.519666666666667
KRT74	0.409	0.369	0.5425	0.56	0.0665	0.5685	0.6785	0.567	-1.0005	-0.328
CALCOCO2	0.796642857142857	1.52607142857143	0.912071428571428	0.613142857142857	0.964142857142857	0.200357142857143	0.8715	0.116928571428571	1.39314285714286	0.321428571428572
SNCA	-1.34975	-1.14925	-0.61675	-0.75825	-1.7615	-3.56475	-3.77225	-2.912	-3.1155	-3.368
TMSL8	-3.30775	-3.9845	-3.689	-2.249625	-3.379625	-2.50225	-2.784625	-2.826625	-4.754	-4.555125
C2orf53	-0.418	-0.6725	-0.1115	-0.4425	0.118	-0.715	-0.239	-0.013	0.5615	0.162
ESRRB	-0.61075	-0.38075	-0.27	-0.337	-0.429	-0.18725	-0.442	-0.244	0.01875	-0.2185
